time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-1.0935610254628938,5.079401429432022,24.83442724647047,0.25167045218055417,0.14483827292574336,0.0,-1.4475168293442826,4.199287186387633,5.344737719143244,0.0551221266118744,0.0735492295335937,0.0,431.10994784870775,431.75260963351434,433.3838826700463,433.3893309897928
4.14,-1.1832795565591845,5.33591864846426,25.156378033890757,0.25455919058884824,0.14876768518648742,0.0,-1.5434385876174956,4.35129825481933,5.386305737715157,0.028124292773315178,0.0400064064232747,0.0,465.02515075503135,462.39233284676664,464.91861229923205,462.7992324844927
4.199999999999998,-1.2783502682231331,5.600779786463745,25.47775069000061,0.25640297548102,0.15107097083596255,0.0,-1.6257975490100078,4.477405928883864,5.326129399351916,0.035487917668755815,0.03493825950510011,0.0,432.1387713761199,431.7119992054427,431.28291001803706,431.90490219610683
4.259999999999997,-1.3781485358536134,5.872784316072889,25.79389629938605,0.2582630889322015,0.15305650313868746,0.0,-1.701031405226903,4.589488621830602,5.212370981526673,0.02004409937305515,0.029118656399611524,0.0,413.59981860899666,413.08733018098224,413.5634696478228,412.20096213964274
4.319999999999996,-1.4830519298390439,6.152429165503374,26.1067039591056,0.2597191205628908,0.15540246150480552,0.0,-1.79590917269613,4.731875570730529,5.214220480621705,0.03159970865722144,0.05392763199679005,0.0,451.6696959462919,453.6672314668418,450.2173068696299,451.1515744020974
4.379999999999995,-1.5939957733823658,6.4410955152567055,26.42143705113747,0.26150834607259466,0.1582769652021776,0.0,-1.902437780900913,4.890161205980282,5.276154036811118,0.026001294128728248,0.031791011467188796,0.0,471.7332311340891,470.0215781069799,472.503300950674,472.0716299167359
4.439999999999993,-1.710638813990721,6.738043657325889,26.735347032099504,0.26305809500928135,0.1602653140056045,0.0,-1.9858704190224976,5.008101025212294,5.187688942885292,0.025482664990467068,0.0357070887566191,0.0,423.2773374103227,423.61479125407715,423.893392735409,423.84897220728925
4.499999999999992,-1.8330659720678792,7.043246210013954,27.048363423304092,0.26463498855667567,0.16229775326189255,0.0,-2.0951592552799703,5.165104375653247,5.245500980244067,0.02783309713678444,0.02993048969613218,0.0,472.01884912602753,471.57313695400643,471.0186212460182,471.20049792731714
4.559999999999991,-1.9610700104316143,7.356225239127588,27.358807665441052,0.26636670090496484,0.16382782723512612,0.0,-2.171873708480641,5.267592298106577,5.10313037104641,0.030843561776170623,0.01471473627670235,0.0,406.49550545097003,405.12948518629906,405.3766299685675,405.6474592550376
4.6199999999999894,-2.0946156901307487,7.6767927974847785,27.6660275734672,0.26835192328207924,0.16521953958775715,0.0,-2.2797066460911664,5.417835751080995,5.1369780723193275,0.037232955849117226,0.03627943590833682,0.0,463.10438032336236,464.79792828874423,464.52313785106014,465.024392206708
4.679999999999988,-2.2347565368717834,8.006512621232673,27.975773370399978,0.27024328181272406,0.16722929693565547,0.0,-2.391783732457223,5.572646888036968,5.187186897428265,0.016533994928136342,0.027250902144567827,0.0,470.6372621050033,469.9381583481463,472.00672871129296,470.4064982386423
4.739999999999987,-2.381084051322531,8.34458987181178,28.285199689880084,0.27100746859226277,0.16847832376264193,0.0,-2.485967568921492,5.6964605328788025,5.127054694410354,0.003787552139419251,0.0030836539643369215,0.0,437.0220224446112,435.00243478838087,436.90904599515045,435.84464134515883
4.799999999999986,-2.533036063584081,8.689981442901177,28.59072783381724,0.2717171306031094,0.16863376213788417,0.0,-2.579182582434636,5.816443035292402,5.057349053117544,0.02437570429358971,0.0015858454095361903,0.0,433.3255421822964,433.1995264225416,431.47725188478256,433.21226705642374
4.859999999999984,-2.6909262286521134,9.04306766769724,28.893958429113965,0.2734839047456825,0.16845892283694308,0.0,-2.6838248183816433,5.95294760011586,5.0500486759826515,0.03803176108905464,-0.013917152297095182,0.0,453.14894373992854,451.9007442488266,453.7431885912742,454.83868888561534
4.919999999999983,-2.854617148726819,9.403565359214502,29.194010024907538,0.27584251834374474,0.16815502139439076,0.0,-2.7726024589679548,6.06367193087993,4.951909740222669,0.0417512302662746,0.008465041936213913,0.0,421.4507350468483,423.3814552642884,424.212411660755,424.5326196193283
4.979999999999982,-3.023945297005586,9.771181206924942,29.489870324441718,0.2778910515705926,0.1684698089046286,0.0,-2.871744739983089,6.1901346782350375,4.909973490925894,0.011097693701429075,-0.002125776889932741,0.0,443.24988351295076,442.3783557047778,442.7246942868846,440.19511288873287
5.0399999999999805,-3.1993869282864518,10.146607156117218,29.784050883408188,0.2792196793257684,0.16912729780979596,0.0,-2.9763614860630705,6.323849750877274,4.89581242696978,0.038140304884222084,0.029034870741804532,0.0,450.4000657021821,452.91380539469503,450.3306695695111,452.5134048606496
